Tue Jul 23 07:48:54 2024       
+---------------------------------------------------------------------------------------+
| NVIDIA-SMI 535.54.03              Driver Version: 535.54.03    CUDA Version: 12.2     |
|-----------------------------------------+----------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |         Memory-Usage | GPU-Util  Compute M. |
|                                         |                      |               MIG M. |
|=========================================+======================+======================|
|   0  NVIDIA A100-SXM4-40GB          On  | 00000000:9E:00.0 Off |                    0 |
| N/A   24C    P0              53W / 400W |      4MiB / 40960MiB |      0%      Default |
|                                         |                      |             Disabled |
+-----------------------------------------+----------------------+----------------------+
                                                                                         
+---------------------------------------------------------------------------------------+
| Processes:                                                                            |
|  GPU   GI   CI        PID   Type   Process name                            GPU Memory |
|        ID   ID                                                             Usage      |
|=======================================================================================|
|  No running processes found                                                           |
+---------------------------------------------------------------------------------------+
Start training
“Step2....................”
“Step3....................”
constructing 9 ConvTransformerEncoderLayers
Ranger optimizer loaded. 
Gradient Centralization usage = True
GC applied to both conv and fc layers
  0%|          | 0/182 [00:00<?, ?it/s]/work/02/gs58/d58004/mambaforge/envs/torch/lib/python3.9/site-packages/torch/utils/checkpoint.py:429: UserWarning: torch.utils.checkpoint: please pass in use_reentrant=True or use_reentrant=False explicitly. The default value of use_reentrant will be updated to be False in the future. To maintain current behavior, pass use_reentrant=True. It is recommended that you use use_reentrant=False. Refer to docs for more details on the differences between the two variants.
  warnings.warn(
/work/02/gs58/d58004/ideas/RibonanzaNet/Ranger-Deep-Learning-Optimizer/ranger/ranger.py:138: UserWarning: This overload of addcmul_ is deprecated:
	addcmul_(Number value, Tensor tensor1, Tensor tensor2)
Consider using one of the following signatures instead:
	addcmul_(Tensor tensor1, Tensor tensor2, *, Number value) (Triggered internally at ../torch/csrc/utils/python_arg_parser.cpp:1519.)
  exp_avg_sq.mul_(beta2).addcmul_(1 - beta2, grad, grad)
Epoch 1 Loss: 0.05782541632652283:   0%|          | 0/182 [00:14<?, ?it/s]
Epoch 18 Loss: 0.04611590392887592:  38%|███▊      | 70/182 [01:58<03:09,  1.69s/it]
Epoch 18 Loss: 0.04601768005481908:  38%|███▊      | 70/182 [02:00<03:09,  1.69s/it]
Epoch 18 Loss: 0.04601768005481908:  39%|███▉      | 71/182 [02:00<03:07,  1.69s/it]
Epoch 18 Loss: 0.04603651724755764:  39%|███▉      | 71/182 [02:01<03:07,  1.69s/it]
Epoch 18 Loss: 0.04603651724755764:  40%|███▉      | 72/182 [02:01<03:06,  1.69s/it]
Epoch 18 Loss: 0.0459307413803388:  40%|███▉      | 72/182 [02:03<03:06,  1.69s/it] 
Epoch 18 Loss: 0.0459307413803388:  40%|████      | 73/182 [02:03<03:04,  1.69s/it]
Epoch 18 Loss: 0.045977511065634524:  40%|████      | 73/182 [02:05<03:04,  1.69s/it]
Epoch 18 Loss: 0.045977511065634524:  41%|████      | 74/182 [02:05<03:02,  1.69s/it]
Epoch 18 Loss: 0.04590098400910696:  41%|████      | 74/182 [02:06<03:02,  1.69s/it] 
Epoch 18 Loss: 0.04590098400910696:  41%|████      | 75/182 [02:06<03:01,  1.69s/it]
Epoch 18 Loss: 0.04597731356165911:  41%|████      | 75/182 [02:08<03:01,  1.69s/it]
Epoch 18 Loss: 0.04597731356165911:  42%|████▏     | 76/182 [02:08<02:59,  1.69s/it]
Epoch 18 Loss: 0.04594287881022924:  42%|████▏     | 76/182 [02:10<02:59,  1.69s/it]
Epoch 18 Loss: 0.04594287881022924:  42%|████▏     | 77/182 [02:10<02:57,  1.69s/it]
Epoch 18 Loss: 0.045939380255265116:  42%|████▏     | 77/182 [02:11<02:57,  1.69s/it]
Epoch 18 Loss: 0.045939380255265116:  43%|████▎     | 78/182 [02:11<02:55,  1.69s/it]
Epoch 18 Loss: 0.04586121482373793:  43%|████▎     | 78/182 [02:13<02:55,  1.69s/it] 
Epoch 18 Loss: 0.04586121482373793:  43%|████▎     | 79/182 [02:13<02:54,  1.69s/it]
Epoch 18 Loss: 0.045851164124906064:  43%|████▎     | 79/182 [02:15<02:54,  1.69s/it]
Epoch 18 Loss: 0.045851164124906064:  44%|████▍     | 80/182 [02:15<02:52,  1.69s/it]
Epoch 18 Loss: 0.04582212589405201:  44%|████▍     | 80/182 [02:16<02:52,  1.69s/it] 
Epoch 18 Loss: 0.04582212589405201:  45%|████▍     | 81/182 [02:16<02:50,  1.69s/it]
Epoch 18 Loss: 0.045835225002431285:  45%|████▍     | 81/182 [02:18<02:50,  1.69s/it]
Epoch 18 Loss: 0.045835225002431285:  45%|████▌     | 82/182 [02:18<02:49,  1.69s/it]
Epoch 18 Loss: 0.045817064861935305:  45%|████▌     | 82/182 [02:20<02:49,  1.69s/it]
Epoch 18 Loss: 0.045817064861935305:  46%|████▌     | 83/182 [02:20<02:47,  1.69s/it]
Epoch 18 Loss: 0.045801392800751184:  46%|████▌     | 83/182 [02:22<02:47,  1.69s/it]
Epoch 18 Loss: 0.045801392800751184:  46%|████▌     | 84/182 [02:22<02:45,  1.69s/it]
Epoch 18 Loss: 0.04579255221521153:  46%|████▌     | 84/182 [02:23<02:45,  1.69s/it] 
Epoch 18 Loss: 0.04579255221521153:  47%|████▋     | 85/182 [02:23<02:43,  1.69s/it]
Epoch 18 Loss: 0.04583933074460473:  47%|████▋     | 85/182 [02:25<02:43,  1.69s/it]
Epoch 18 Loss: 0.04583933074460473:  47%|████▋     | 86/182 [02:25<02:42,  1.69s/it]
Epoch 18 Loss: 0.04582121411616775:  47%|████▋     | 86/182 [02:27<02:42,  1.69s/it]
Epoch 18 Loss: 0.04582121411616775:  48%|████▊     | 87/182 [02:27<02:40,  1.69s/it]
Epoch 18 Loss: 0.04577849339693785:  48%|████▊     | 87/182 [02:28<02:40,  1.69s/it]
Epoch 18 Loss: 0.04577849339693785:  48%|████▊     | 88/182 [02:28<02:39,  1.69s/it]
Epoch 18 Loss: 0.04577406910195779:  48%|████▊     | 88/182 [02:30<02:39,  1.69s/it]
Epoch 18 Loss: 0.04577406910195779:  49%|████▉     | 89/182 [02:30<02:37,  1.69s/it]
Epoch 18 Loss: 0.04583905045357015:  49%|████▉     | 89/182 [02:32<02:37,  1.69s/it]
Epoch 18 Loss: 0.04583905045357015:  49%|████▉     | 90/182 [02:32<02:35,  1.69s/it]
Epoch 18 Loss: 0.04596737620758486:  49%|████▉     | 90/182 [02:33<02:35,  1.69s/it]
Epoch 18 Loss: 0.04596737620758486:  50%|█████     | 91/182 [02:33<02:33,  1.69s/it]
Epoch 18 Loss: 0.04604694125768931:  50%|█████     | 91/182 [02:35<02:33,  1.69s/it]
Epoch 18 Loss: 0.04604694125768931:  51%|█████     | 92/182 [02:35<02:32,  1.69s/it]
Epoch 18 Loss: 0.045970977514341316:  51%|█████     | 92/182 [02:37<02:32,  1.69s/it]
Epoch 18 Loss: 0.045970977514341316:  51%|█████     | 93/182 [02:37<02:30,  1.69s/it]
Epoch 18 Loss: 0.04596487155303042:  51%|█████     | 93/182 [02:38<02:30,  1.69s/it] 
Epoch 18 Loss: 0.04596487155303042:  52%|█████▏    | 94/182 [02:38<02:28,  1.69s/it]
Epoch 18 Loss: 0.04598847874685338:  52%|█████▏    | 94/182 [02:40<02:28,  1.69s/it]
Epoch 18 Loss: 0.04598847874685338:  52%|█████▏    | 95/182 [02:40<02:27,  1.69s/it]
Epoch 18 Loss: 0.046020437109594546:  52%|█████▏    | 95/182 [02:42<02:27,  1.69s/it]
Epoch 18 Loss: 0.046020437109594546:  53%|█████▎    | 96/182 [02:42<02:25,  1.69s/it]
Epoch 18 Loss: 0.04593567377359597:  53%|█████▎    | 96/182 [02:44<02:25,  1.69s/it] 
Epoch 18 Loss: 0.04593567377359597:  53%|█████▎    | 97/182 [02:44<02:23,  1.69s/it]
Epoch 18 Loss: 0.045905565310801776:  53%|█████▎    | 97/182 [02:45<02:23,  1.69s/it]
Epoch 18 Loss: 0.045905565310801776:  54%|█████▍    | 98/182 [02:45<02:22,  1.69s/it]
Epoch 18 Loss: 0.04588840006276815:  54%|█████▍    | 98/182 [02:47<02:22,  1.69s/it] 
Epoch 18 Loss: 0.04588840006276815:  54%|█████▍    | 99/182 [02:47<02:20,  1.69s/it]
Epoch 18 Loss: 0.04581347167491913:  54%|█████▍    | 99/182 [02:49<02:20,  1.69s/it]
Epoch 18 Loss: 0.04581347167491913:  55%|█████▍    | 100/182 [02:49<02:18,  1.69s/it]
Epoch 18 Loss: 0.04574703996871958:  55%|█████▍    | 100/182 [02:50<02:18,  1.69s/it]
Epoch 18 Loss: 0.04574703996871958:  55%|█████▌    | 101/182 [02:50<02:16,  1.69s/it]
Epoch 18 Loss: 0.04573756153238755:  55%|█████▌    | 101/182 [02:52<02:16,  1.69s/it]
Epoch 18 Loss: 0.04573756153238755:  56%|█████▌    | 102/182 [02:52<02:15,  1.69s/it]
Epoch 18 Loss: 0.045755739821103016:  56%|█████▌    | 102/182 [02:54<02:15,  1.69s/it]
Epoch 18 Loss: 0.045755739821103016:  57%|█████▋    | 103/182 [02:54<02:13,  1.69s/it]
Epoch 18 Loss: 0.0457291416107462:  57%|█████▋    | 103/182 [02:55<02:13,  1.69s/it]  
Epoch 18 Loss: 0.0457291416107462:  57%|█████▋    | 104/182 [02:55<02:12,  1.69s/it]
Epoch 18 Loss: 0.0457589206241426:  57%|█████▋    | 104/182 [02:57<02:12,  1.69s/it]
Epoch 18 Loss: 0.0457589206241426:  58%|█████▊    | 105/182 [02:57<02:10,  1.69s/it]
Epoch 18 Loss: 0.04581775684963982:  58%|█████▊    | 105/182 [02:59<02:10,  1.69s/it]
Epoch 18 Loss: 0.04581775684963982:  58%|█████▊    | 106/182 [02:59<02:08,  1.69s/it]
Epoch 18 Loss: 0.04575497225344738:  58%|█████▊    | 106/182 [03:00<02:08,  1.69s/it]
Epoch 18 Loss: 0.04575497225344738:  59%|█████▉    | 107/182 [03:00<02:06,  1.69s/it]
Epoch 18 Loss: 0.04575231888641914:  59%|█████▉    | 107/182 [03:02<02:06,  1.69s/it]
Epoch 18 Loss: 0.04575231888641914:  59%|█████▉    | 108/182 [03:02<02:05,  1.69s/it]
Epoch 18 Loss: 0.04579105354640462:  59%|█████▉    | 108/182 [03:04<02:05,  1.69s/it]
Epoch 18 Loss: 0.04579105354640462:  60%|█████▉    | 109/182 [03:04<02:03,  1.69s/it]
Epoch 18 Loss: 0.04573893601244146:  60%|█████▉    | 109/182 [03:06<02:03,  1.69s/it]
Epoch 18 Loss: 0.04573893601244146:  60%|██████    | 110/182 [03:06<02:01,  1.69s/it]
Epoch 18 Loss: 0.0457559174581154:  60%|██████    | 110/182 [03:07<02:01,  1.69s/it] 
Epoch 18 Loss: 0.0457559174581154:  61%|██████    | 111/182 [03:07<02:00,  1.69s/it]
Epoch 18 Loss: 0.04586551814073963:  61%|██████    | 111/182 [03:09<02:00,  1.69s/it]
Epoch 18 Loss: 0.04586551814073963:  62%|██████▏   | 112/182 [03:09<01:58,  1.69s/it]
Epoch 18 Loss: 0.045816244310246106:  62%|██████▏   | 112/182 [03:11<01:58,  1.69s/it]
Epoch 18 Loss: 0.045816244310246106:  62%|██████▏   | 113/182 [03:11<01:56,  1.69s/it]
Epoch 18 Loss: 0.04587075859308243:  62%|██████▏   | 113/182 [03:12<01:56,  1.69s/it] 
Epoch 18 Loss: 0.04587075859308243:  63%|██████▎   | 114/182 [03:12<01:54,  1.69s/it]
Epoch 18 Loss: 0.04582246065787647:  63%|██████▎   | 114/182 [03:14<01:54,  1.69s/it]
Epoch 18 Loss: 0.04582246065787647:  63%|██████▎   | 115/182 [03:14<01:53,  1.69s/it]
Epoch 18 Loss: 0.04579418367738354:  63%|██████▎   | 115/182 [03:16<01:53,  1.69s/it]
Epoch 18 Loss: 0.04579418367738354:  64%|██████▎   | 116/182 [03:16<01:51,  1.69s/it]
Epoch 18 Loss: 0.045833467959593505:  64%|██████▎   | 116/182 [03:17<01:51,  1.69s/it]
Epoch 18 Loss: 0.045833467959593505:  64%|██████▍   | 117/182 [03:17<01:49,  1.69s/it]
Epoch 18 Loss: 0.04584941350049892:  64%|██████▍   | 117/182 [03:19<01:49,  1.69s/it] 
Epoch 18 Loss: 0.04584941350049892:  65%|██████▍   | 118/182 [03:19<01:48,  1.69s/it]
Epoch 18 Loss: 0.04591423385784406:  65%|██████▍   | 118/182 [03:21<01:48,  1.69s/it]
Epoch 18 Loss: 0.04591423385784406:  65%|██████▌   | 119/182 [03:21<01:46,  1.69s/it]
Epoch 18 Loss: 0.045916580812384686:  65%|██████▌   | 119/182 [03:22<01:46,  1.69s/it]
Epoch 18 Loss: 0.045916580812384686:  66%|██████▌   | 120/182 [03:22<01:44,  1.69s/it]
Epoch 18 Loss: 0.04589018099441016:  66%|██████▌   | 120/182 [03:24<01:44,  1.69s/it] 
Epoch 18 Loss: 0.04589018099441016:  66%|██████▋   | 121/182 [03:24<01:43,  1.69s/it]
Epoch 18 Loss: 0.045857792445382135:  66%|██████▋   | 121/182 [03:26<01:43,  1.69s/it]
Epoch 18 Loss: 0.045857792445382135:  67%|██████▋   | 122/182 [03:26<01:41,  1.69s/it]
Epoch 18 Loss: 0.04579661807757083:  67%|██████▋   | 122/182 [03:27<01:41,  1.69s/it] 
Epoch 18 Loss: 0.04579661807757083:  68%|██████▊   | 123/182 [03:27<01:39,  1.69s/it]
Epoch 18 Loss: 0.0457422390520092:  68%|██████▊   | 123/182 [03:29<01:39,  1.69s/it] 
Epoch 18 Loss: 0.0457422390520092:  68%|██████▊   | 124/182 [03:29<01:38,  1.69s/it]
Epoch 18 Loss: 0.045795459985733034:  68%|██████▊   | 124/182 [03:31<01:38,  1.69s/it]
Epoch 18 Loss: 0.045795459985733034:  69%|██████▊   | 125/182 [03:31<01:36,  1.69s/it]
Epoch 18 Loss: 0.0458494033368807:  69%|██████▊   | 125/182 [03:33<01:36,  1.69s/it]  
Epoch 18 Loss: 0.0458494033368807:  69%|██████▉   | 126/182 [03:33<01:34,  1.69s/it]
Epoch 18 Loss: 0.045843105469867:  69%|██████▉   | 126/182 [03:34<01:34,  1.69s/it] 
Epoch 18 Loss: 0.045843105469867:  70%|██████▉   | 127/182 [03:34<01:32,  1.69s/it]
Epoch 18 Loss: 0.04586037897388451:  70%|██████▉   | 127/182 [03:36<01:32,  1.69s/it]
Epoch 18 Loss: 0.04586037897388451:  70%|███████   | 128/182 [03:36<01:31,  1.69s/it]
Epoch 18 Loss: 0.04584721833929535:  70%|███████   | 128/182 [03:38<01:31,  1.69s/it]
Epoch 18 Loss: 0.04584721833929535:  71%|███████   | 129/182 [03:38<01:29,  1.69s/it]
Epoch 18 Loss: 0.04580165442938988:  71%|███████   | 129/182 [03:39<01:29,  1.69s/it]
Epoch 18 Loss: 0.04580165442938988:  71%|███████▏  | 130/182 [03:39<01:27,  1.69s/it]
Epoch 18 Loss: 0.04578245792338866:  71%|███████▏  | 130/182 [03:41<01:27,  1.69s/it]
Epoch 18 Loss: 0.04578245792338866:  72%|███████▏  | 131/182 [03:41<01:26,  1.69s/it]
Epoch 18 Loss: 0.045804860945226566:  72%|███████▏  | 131/182 [03:43<01:26,  1.69s/it]
Epoch 18 Loss: 0.045804860945226566:  73%|███████▎  | 132/182 [03:43<01:24,  1.69s/it]
Epoch 18 Loss: 0.045827333584315795:  73%|███████▎  | 132/182 [03:44<01:24,  1.69s/it]
Epoch 18 Loss: 0.045827333584315795:  73%|███████▎  | 133/182 [03:44<01:22,  1.69s/it]
Epoch 18 Loss: 0.04576604791096787:  73%|███████▎  | 133/182 [03:46<01:22,  1.69s/it] 
Epoch 18 Loss: 0.04576604791096787:  74%|███████▎  | 134/182 [03:46<01:21,  1.69s/it]
Epoch 18 Loss: 0.04580622113965176:  74%|███████▎  | 134/182 [03:48<01:21,  1.69s/it]
Epoch 18 Loss: 0.04580622113965176:  74%|███████▍  | 135/182 [03:48<01:19,  1.69s/it]
Epoch 18 Loss: 0.045766898978720695:  74%|███████▍  | 135/182 [03:49<01:19,  1.69s/it]
Epoch 18 Loss: 0.045766898978720695:  75%|███████▍  | 136/182 [03:49<01:17,  1.69s/it]
Epoch 18 Loss: 0.045757223246959:  75%|███████▍  | 136/182 [03:51<01:17,  1.69s/it]   
Epoch 18 Loss: 0.045757223246959:  75%|███████▌  | 137/182 [03:51<01:16,  1.69s/it]
Epoch 18 Loss: 0.04580344602573609:  75%|███████▌  | 137/182 [03:53<01:16,  1.69s/it]
Epoch 18 Loss: 0.04580344602573609:  76%|███████▌  | 138/182 [03:53<01:14,  1.69s/it]
Epoch 18 Loss: 0.04583439327401223:  76%|███████▌  | 138/182 [03:55<01:14,  1.69s/it]
Epoch 18 Loss: 0.04583439327401223:  76%|███████▋  | 139/182 [03:55<01:12,  1.69s/it]
Epoch 18 Loss: 0.045820216036268645:  76%|███████▋  | 139/182 [03:56<01:12,  1.69s/it]
Epoch 18 Loss: 0.045820216036268645:  77%|███████▋  | 140/182 [03:56<01:11,  1.69s/it]
Epoch 18 Loss: 0.045793631979336974:  77%|███████▋  | 140/182 [03:58<01:11,  1.69s/it]
Epoch 18 Loss: 0.045793631979336974:  77%|███████▋  | 141/182 [03:58<01:09,  1.69s/it]
Epoch 18 Loss: 0.0458132588947323:  77%|███████▋  | 141/182 [04:00<01:09,  1.69s/it]  
Epoch 18 Loss: 0.0458132588947323:  78%|███████▊  | 142/182 [04:00<01:07,  1.69s/it]
Epoch 18 Loss: 0.04574258307685385:  78%|███████▊  | 142/182 [04:01<01:07,  1.69s/it]
Epoch 18 Loss: 0.04574258307685385:  79%|███████▊  | 143/182 [04:01<01:05,  1.69s/it]
Epoch 18 Loss: 0.04573311819694936:  79%|███████▊  | 143/182 [04:03<01:05,  1.69s/it]
Epoch 18 Loss: 0.04573311819694936:  79%|███████▉  | 144/182 [04:03<01:04,  1.69s/it]
Epoch 18 Loss: 0.04566256966570328:  79%|███████▉  | 144/182 [04:05<01:04,  1.69s/it]
Epoch 18 Loss: 0.04566256966570328:  80%|███████▉  | 145/182 [04:05<01:02,  1.69s/it]
Epoch 18 Loss: 0.04566265106813548:  80%|███████▉  | 145/182 [04:06<01:02,  1.69s/it]
Epoch 18 Loss: 0.04566265106813548:  80%|████████  | 146/182 [04:06<01:00,  1.69s/it]
Epoch 18 Loss: 0.04567865153052369:  80%|████████  | 146/182 [04:08<01:00,  1.69s/it]
Epoch 18 Loss: 0.04567865153052369:  81%|████████  | 147/182 [04:08<00:59,  1.69s/it]
Epoch 18 Loss: 0.045656220760901235:  81%|████████  | 147/182 [04:10<00:59,  1.69s/it]
Epoch 18 Loss: 0.045656220760901235:  81%|████████▏ | 148/182 [04:10<00:57,  1.69s/it]
Epoch 18 Loss: 0.04560347256444445:  81%|████████▏ | 148/182 [04:11<00:57,  1.69s/it] 
Epoch 18 Loss: 0.04560347256444445:  82%|████████▏ | 149/182 [04:11<00:55,  1.69s/it]
Epoch 18 Loss: 0.04565479109684626:  82%|████████▏ | 149/182 [04:13<00:55,  1.69s/it]
Epoch 18 Loss: 0.04565479109684626:  82%|████████▏ | 150/182 [04:13<00:54,  1.69s/it]
Epoch 18 Loss: 0.045628831259264854:  82%|████████▏ | 150/182 [04:15<00:54,  1.69s/it]
Epoch 18 Loss: 0.045628831259264854:  83%|████████▎ | 151/182 [04:15<00:52,  1.69s/it]
Epoch 18 Loss: 0.045645263977348804:  83%|████████▎ | 151/182 [04:17<00:52,  1.69s/it]
Epoch 18 Loss: 0.045645263977348804:  84%|████████▎ | 152/182 [04:17<00:50,  1.69s/it]
Epoch 18 Loss: 0.045641875125808654:  84%|████████▎ | 152/182 [04:18<00:50,  1.69s/it]
Epoch 18 Loss: 0.045641875125808654:  84%|████████▍ | 153/182 [04:18<00:49,  1.69s/it]
Epoch 18 Loss: 0.04560738760832842:  84%|████████▍ | 153/182 [04:20<00:49,  1.69s/it] 
Epoch 18 Loss: 0.04560738760832842:  85%|████████▍ | 154/182 [04:20<00:47,  1.69s/it]
Epoch 18 Loss: 0.045554000595884936:  85%|████████▍ | 154/182 [04:22<00:47,  1.69s/it]
Epoch 18 Loss: 0.045554000595884936:  85%|████████▌ | 155/182 [04:22<00:45,  1.69s/it]
Epoch 18 Loss: 0.04553581673938494:  85%|████████▌ | 155/182 [04:23<00:45,  1.69s/it] 
Epoch 18 Loss: 0.04553581673938494:  86%|████████▌ | 156/182 [04:23<00:43,  1.69s/it]
Epoch 18 Loss: 0.04551361449015368:  86%|████████▌ | 156/182 [04:25<00:43,  1.69s/it]
Epoch 18 Loss: 0.04551361449015368:  86%|████████▋ | 157/182 [04:25<00:42,  1.69s/it]
Epoch 18 Loss: 0.04554987338053275:  86%|████████▋ | 157/182 [04:27<00:42,  1.69s/it]
Epoch 18 Loss: 0.04554987338053275:  87%|████████▋ | 158/182 [04:27<00:40,  1.69s/it]
Epoch 18 Loss: 0.04556615043829822:  87%|████████▋ | 158/182 [04:28<00:40,  1.69s/it]
Epoch 18 Loss: 0.04556615043829822:  87%|████████▋ | 159/182 [04:28<00:38,  1.69s/it]
Epoch 18 Loss: 0.04557218903210014:  87%|████████▋ | 159/182 [04:30<00:38,  1.69s/it]
Epoch 18 Loss: 0.04557218903210014:  88%|████████▊ | 160/182 [04:30<00:37,  1.69s/it]
Epoch 18 Loss: 0.045546981396142:  88%|████████▊ | 160/182 [04:32<00:37,  1.69s/it]  
Epoch 18 Loss: 0.045546981396142:  88%|████████▊ | 161/182 [04:32<00:35,  1.69s/it]
Epoch 18 Loss: 0.045528501755109536:  88%|████████▊ | 161/182 [04:33<00:35,  1.69s/it]
Epoch 18 Loss: 0.045528501755109536:  89%|████████▉ | 162/182 [04:33<00:33,  1.69s/it]
Epoch 18 Loss: 0.04552826203085893:  89%|████████▉ | 162/182 [04:35<00:33,  1.69s/it] 
Epoch 18 Loss: 0.04552826203085893:  90%|████████▉ | 163/182 [04:35<00:32,  1.69s/it]
Epoch 18 Loss: 0.04550362357915175:  90%|████████▉ | 163/182 [04:37<00:32,  1.69s/it]
Epoch 18 Loss: 0.04550362357915175:  90%|█████████ | 164/182 [04:37<00:30,  1.69s/it]
Epoch 18 Loss: 0.04552832907347968:  90%|█████████ | 164/182 [04:38<00:30,  1.69s/it]
Epoch 18 Loss: 0.04552832907347968:  91%|█████████ | 165/182 [04:38<00:28,  1.69s/it]
Epoch 18 Loss: 0.04548909342342831:  91%|█████████ | 165/182 [04:40<00:28,  1.69s/it]
Epoch 18 Loss: 0.04548909342342831:  91%|█████████ | 166/182 [04:40<00:27,  1.69s/it]
Epoch 18 Loss: 0.045469961257394914:  91%|█████████ | 166/182 [04:42<00:27,  1.69s/it]
Epoch 18 Loss: 0.045469961257394914:  92%|█████████▏| 167/182 [04:42<00:25,  1.69s/it]
Epoch 18 Loss: 0.04554541978896374:  92%|█████████▏| 167/182 [04:44<00:25,  1.69s/it] 
Epoch 18 Loss: 0.04554541978896374:  92%|█████████▏| 168/182 [04:44<00:23,  1.69s/it]
Epoch 18 Loss: 0.04555402616777363:  92%|█████████▏| 168/182 [04:45<00:23,  1.69s/it]
Epoch 18 Loss: 0.04555402616777363:  93%|█████████▎| 169/182 [04:45<00:21,  1.69s/it]
Epoch 18 Loss: 0.04562980302554719:  93%|█████████▎| 169/182 [04:47<00:21,  1.69s/it]
Epoch 18 Loss: 0.04562980302554719:  93%|█████████▎| 170/182 [04:47<00:20,  1.69s/it]
Epoch 18 Loss: 0.04562030379709445:  93%|█████████▎| 170/182 [04:49<00:20,  1.69s/it]
Epoch 18 Loss: 0.04562030379709445:  94%|█████████▍| 171/182 [04:49<00:18,  1.69s/it]
Epoch 18 Loss: 0.045643941369340864:  94%|█████████▍| 171/182 [04:50<00:18,  1.69s/it]
Epoch 18 Loss: 0.045643941369340864:  95%|█████████▍| 172/182 [04:50<00:16,  1.69s/it]
Epoch 18 Loss: 0.045639753083273164:  95%|█████████▍| 172/182 [04:52<00:16,  1.69s/it]
Epoch 18 Loss: 0.045639753083273164:  95%|█████████▌| 173/182 [04:52<00:15,  1.69s/it]
Epoch 18 Loss: 0.045698298655193426:  95%|█████████▌| 173/182 [04:54<00:15,  1.69s/it]
Epoch 18 Loss: 0.045698298655193426:  96%|█████████▌| 174/182 [04:54<00:13,  1.69s/it]
Epoch 18 Loss: 0.04567028950367655:  96%|█████████▌| 174/182 [04:55<00:13,  1.69s/it] 
Epoch 18 Loss: 0.04567028950367655:  96%|█████████▌| 175/182 [04:55<00:11,  1.69s/it]
Epoch 18 Loss: 0.04569956929084252:  96%|█████████▌| 175/182 [04:57<00:11,  1.69s/it]
Epoch 18 Loss: 0.04569956929084252:  97%|█████████▋| 176/182 [04:57<00:10,  1.69s/it]
Epoch 18 Loss: 0.04566466044318878:  97%|█████████▋| 176/182 [04:59<00:10,  1.69s/it]
Epoch 18 Loss: 0.04566466044318878:  97%|█████████▋| 177/182 [04:59<00:08,  1.69s/it]
Epoch 18 Loss: 0.04566876558859027:  97%|█████████▋| 177/182 [05:00<00:08,  1.69s/it]
Epoch 18 Loss: 0.04566876558859027:  98%|█████████▊| 178/182 [05:00<00:06,  1.69s/it]
Epoch 18 Loss: 0.04568577907438385:  98%|█████████▊| 178/182 [05:02<00:06,  1.69s/it]
Epoch 18 Loss: 0.04568577907438385:  98%|█████████▊| 179/182 [05:02<00:05,  1.69s/it]
Epoch 18 Loss: 0.04567194336818324:  98%|█████████▊| 179/182 [05:04<00:05,  1.69s/it]
Epoch 18 Loss: 0.04567194336818324:  99%|█████████▉| 180/182 [05:04<00:03,  1.69s/it]
Epoch 18 Loss: 0.04566115729551948:  99%|█████████▉| 180/182 [05:06<00:03,  1.69s/it]
Epoch 18 Loss: 0.04566115729551948:  99%|█████████▉| 181/182 [05:06<00:01,  1.69s/it]
Epoch 18 Loss: 0.04566011895108354:  99%|█████████▉| 181/182 [05:07<00:01,  1.69s/it]
Epoch 18 Loss: 0.04566011895108354: 100%|██████████| 182/182 [05:07<00:00,  1.69s/it]
Epoch 18 Loss: 0.04566011895108354: 100%|██████████| 182/182 [05:07<00:00,  1.69s/it]

  0%|          | 0/7 [00:00<?, ?it/s]
 14%|█▍        | 1/7 [00:00<00:02,  2.90it/s]
 29%|██▊       | 2/7 [00:00<00:01,  2.91it/s]
 43%|████▎     | 3/7 [00:01<00:01,  2.91it/s]
 57%|█████▋    | 4/7 [00:01<00:01,  2.91it/s]
 71%|███████▏  | 5/7 [00:01<00:00,  2.92it/s]
 86%|████████▌ | 6/7 [00:02<00:00,  2.92it/s]
100%|██████████| 7/7 [00:02<00:00,  3.38it/s]
100%|██████████| 7/7 [00:02<00:00,  3.10it/s]
val loss: 0.11768304875918797

  0%|          | 0/182 [00:00<?, ?it/s]
Epoch 19 Loss: 0.04357663542032242:   0%|          | 0/182 [00:01<?, ?it/s]
Epoch 19 Loss: 0.04357663542032242:   1%|          | 1/182 [00:01<05:05,  1.69s/it]
Epoch 19 Loss: 0.0415399894118309:   1%|          | 1/182 [00:03<05:05,  1.69s/it] 
Epoch 19 Loss: 0.0415399894118309:   1%|          | 2/182 [00:03<05:03,  1.69s/it]
Epoch 19 Loss: 0.04054511214296023:   1%|          | 2/182 [00:05<05:03,  1.69s/it]
Epoch 19 Loss: 0.04054511214296023:   2%|▏         | 3/182 [00:05<05:01,  1.69s/it]
Epoch 19 Loss: 0.04219847917556763:   2%|▏         | 3/182 [00:06<05:01,  1.69s/it]
Epoch 19 Loss: 0.04219847917556763:   2%|▏         | 4/182 [00:06<05:00,  1.69s/it]
Epoch 19 Loss: 0.04134156703948975:   2%|▏         | 4/182 [00:08<05:00,  1.69s/it]
Epoch 19 Loss: 0.04134156703948975:   3%|▎         | 5/182 [00:08<04:58,  1.69s/it]
